signal_power_db,peak_power_db,papr_db,amplitude_mean,amplitude_std,amplitude_skewness,amplitude_kurtosis,phase_variance,phase_range,inst_freq_mean,inst_freq_std,freq_deviation,constellation_radius_std,iq_power_ratio_db,iq_correlation,spectral_centroid,spectral_bandwidth,spectral_rolloff,occupied_bandwidth,c20,c21,c40,c42,autocorr_peak_ratio,frame_index,modulation,snr_db
0.041945353,8.404415,8.36247,0.89079714,0.46495745,0.6304221749305725,0.16289234,3.455944,6.2680693,196.19698,54929.965,99999.64,0.46271747,0.05030118,-0.010473318689779564,47850.422155614375,28442.02435208071,93359.37499999999,98046.87499999999,(0.006466440856456757-0.011560020036995411j),1.0097051,(0.10427820682525635+0.010099570266902447j),-0.0066125393,0.0649584,1093215,64APSK,-8
-0.30942345,5.721981,6.0314045,0.8990501,0.35062844,-0.10905856639146805,-0.33472896,2.7612324,6.252363,206.00114,10329.55,94273.875,0.36334428,-1.160383,-0.02317479697903403,8681.561757402209,13858.17944590553,24609.374999999996,12499.999999999998,(-0.11383698135614395-0.02454550936818123j),0.9312315,(-0.004774443805217743+0.12114928662776947j),-0.47500396,0.98113,1142524,64APSK,16
-0.15293063,4.590412,4.743343,0.9115541,0.36669925,-0.24028664827346802,-0.7833221,3.0219226,6.2652636,428.7982,10644.593,93200.8,0.37321284,0.093073405,0.04545405053478588,12023.185232688316,18083.144183508142,58984.37499999999,14648.437499999998,(0.014002165757119656+0.04140682518482208j),0.9653992,(-0.07533188909292221+0.1459028124809265j),-0.50817287,0.97922677,1136309,64APSK,14
0.1172823,5.099592,4.98231,0.9428897,0.3719305,-0.32472166419029236,-0.5943608,3.5814242,6.264963,1684.9784,11124.861,95908.91,0.36694226,-1.0907674,-0.055651425928089415,10788.434524184297,16386.14772937227,49414.06249999999,13085.937499999998,(-0.11883959174156189-0.03189462423324585j),1.0273732,(0.09989061951637268+0.05575849115848541j),-0.61481667,0.981188,1166237,64APSK,28
0.045118075,5.3938193,5.3487015,0.9296607,0.38232726,-0.04172472283244133,-0.63509655,3.1477802,6.2737303,1452.674,10611.602,94203.42,0.38034645,-0.16411024,0.04841493995198722,11250.281127100454,16771.2454497837,51562.49999999999,15039.062499999998,(-0.016752159222960472+0.05112271010875702j),1.010443,(-0.07586832344532013+0.03131784126162529j),-0.49806142,0.9800406,1139475,64APSK,16
-0.13505936,8.362855,8.497914,0.8713559,0.45838737,0.7319576740264893,0.308496,3.3487809,6.2801175,-2219.2388,58375.56,99936.836,0.46557066,0.29450807,-0.020669353797502166,49830.80655403481,28785.895526249606,94726.56249999999,98437.49999999999,(0.03250065818428993-0.020292259752750397j),0.96938,(0.11900486052036285-0.09942124038934708j),0.044614553,0.05659162,1070179,64APSK,-18
-0.045363102,7.814535,7.859898,0.88652146,0.45131886,0.5625802874565125,-0.008830786,3.2060452,6.276581,-390.9636,55176.082,99996.58,0.4536821,-0.024479588,0.040588740228465696,47742.3979970314,29267.20537810986,95117.18749999999,99023.43749999999,(-0.001876872032880783+0.0398271344602108j),0.9896091,(0.004271826706826687-0.10606933385133743j),-0.074578166,0.09649932,1094438,64APSK,-6
0.07089046,5.724092,5.6532016,0.9366003,0.3731447,-0.10228154808282852,-0.746675,3.613731,6.2709603,65.026085,9751.876,90756.16,0.37011167,-0.1918409,-0.006045220018074983,9216.116534975934,14620.20903712999,36132.81249999999,12890.624999999998,(-0.022046569734811783-0.009690854698419571j),1.0164571,(-0.21188147366046906+0.1297939419746399j),-0.5408095,0.9837655,1146877,64APSK,18
-0.076637715,8.708307,8.784945,0.8744083,0.46681732,0.726004421710968,0.576458,3.2377422,6.2710514,-1433.3645,52988.332,99933.555,0.4709544,-0.2804231,0.024379560399940225,47290.80603538063,30491.681395121785,94921.87499999999,98828.12499999999,(-0.03243255615234375+0.02403954230248928j),0.9825083,(-0.27404412627220154+0.08653543889522552j),0.08019006,0.15555829,1101434,64APSK,-4
0.0958287,8.881707,8.785878,0.8920661,0.47595024,0.6892511248588562,0.25754046,3.2606676,6.281921,-23.526148,58123.72,99956.67,0.4707281,-0.07111419,-0.03092844213902104,49766.655626886866,28614.73692645897,94335.93749999999,98828.12499999999,(-0.010312492959201336-0.030895192176103592j),1.0223106,(0.20622918009757996+0.19315367937088013j),0.05590248,0.075327404,1083706,64APSK,-12
-0.039069917,7.8946457,7.933716,0.8814616,0.4626765,0.5964933633804321,0.0041406155,3.4209604,6.2741947,-1039.0299,56020.44,99947.945,0.46476236,-0.24278122,0.017989490147957657,48964.46807393989,29966.733821494327,94921.87499999999,98437.49999999999,(-0.028351183980703354+0.019423717632889748j),0.99104416,(0.10685630887746811+0.02857552096247673j),-0.017896414,0.09649836,1097293,64APSK,-6
0.29733288,5.596886,5.2995534,0.9623766,0.38038495,-0.19224713742733002,-0.5638075,2.9838364,6.270731,-44.161686,11390.476,99952.24,0.36758408,0.03227657,0.10915960903275539,8644.852316890563,12544.783969034037,24023.437499999996,12890.624999999998,(0.008948296308517456+0.114407017827034j),1.0708615,(0.054175619035959244+0.03677469864487648j),-0.6345377,0.9802589,1147694,64APSK,20
0.10859754,5.7030573,5.5944595,0.932263,0.3952297,-0.09554550796747208,-0.83890057,3.2595887,6.2740116,-631.8411,11603.659,98483.44,0.390319,-0.20264795,0.02162486240826388,9129.701200607775,13422.650320353936,29687.499999999996,13281.249999999998,(-0.027763884514570236+0.027299724519252777j),1.0253208,(-0.17362798750400543+0.023188309744000435j),-0.5034187,0.9794485,1147443,64APSK,20
-0.0034496395,8.3663025,8.369752,0.8851334,0.46448347,0.5414683222770691,0.0062642097,3.2618372,6.2669325,-1981.6635,57124.215,99994.27,0.46466795,-0.0716597,0.05241771421230385,49579.77746149068,28827.746176952758,94531.24999999999,99414.06249999999,(-0.008180101402103901+0.051814183592796326j),0.999206,(-0.1400127410888672+0.018717506900429726j),-0.039559007,0.04290935,1089350,64APSK,-10
-0.094529234,5.863904,5.958433,0.91235703,0.3821958,-0.0592707023024559,-0.7629652,3.0603108,6.2686586,307.09305,11394.97,85224.98,0.38637802,-0.5043317,-0.09989972317537092,13260.177019527022,20187.259133505253,69531.24999999999,16210.937499999998,(-0.06130015850067139-0.09906855970621109j),0.978469,(-0.011666815727949142-0.06907198578119278j),-0.47029078,0.9761744,1131181,64APSK,12
-0.018285459,6.686018,6.7043033,0.92704916,0.36929443,-0.024826299399137497,-0.62628174,3.4253793,6.278185,804.73193,13213.249,96305.12,0.37007266,0.23286593,0.0280185006799312,19665.3309694084,26290.977564152825,85742.18749999999,79687.49999999999,(0.010987654328346252+0.019784389063715935j),0.99579847,(0.08845102041959763-0.2037840634584427j),-0.502388,0.9571598,1124884,64APSK,8
-0.15242629,5.9067016,6.059128,0.9072485,0.37737447,0.03629826381802559,-0.55051017,3.3468688,6.2719555,-161.57208,11390.011,90371.836,0.38405535,0.0694386,-0.028439854299612256,9016.236326681808,12302.302900292598,25195.312499999996,13476.562499999998,(0.007163982838392258-0.02886458858847618j),0.9655113,(0.12090896815061569-0.14098140597343445j),-0.4277444,0.9768884,1151350,64APSK,22
-0.13153964,5.5021524,5.6336923,0.9033782,0.39252242,-0.0867314413189888,-0.82906556,3.1214814,6.268605,1489.0452,11485.406,95294.695,0.39851204,-1.2426802,0.10017418514058646,10803.911954618334,16521.54674553576,50390.62499999999,13281.249999999998,(-0.13896988332271576+0.09477602690458298j),0.97016597,(0.24765798449516296+0.1220821812748909j),-0.45772076,0.97846335,1141964,64APSK,16
-0.09703688,5.784031,5.8810678,0.9136818,0.37827203,-0.07070323079824448,-0.5388174,3.0340161,6.262639,-653.75916,10561.607,92032.55,0.3825217,-0.12690638,-0.12057356555030542,11592.264886973497,16900.821711248926,52343.74999999999,15039.062499999998,(-0.01199449971318245-0.11733615398406982j),0.9779042,(-0.05121704936027527-0.23727263510227203j),-0.47646403,0.9787883,1152137,64APSK,22
-0.032995544,9.61588,9.648875,0.8855766,0.45627335,0.6397577524185181,0.26955366,3.432328,6.273055,-1706.4982,55421.75,99939.81,0.45800993,0.23407629,-0.028850242101280642,48038.10421238774,29376.893456591206,94531.24999999999,99023.43749999999,(0.02770366333425045-0.02828878164291382j),0.9924313,(-0.02321166731417179+0.1061982735991478j),-0.01978159,0.09098486,1096746,64APSK,-6
0.11850868,6.9254656,6.806957,0.92108303,0.42340207,0.274379700422287,-0.3419025,3.2794335,6.2815204,-935.60315,30588.309,99482.46,0.41766447,-0.47124445,-0.08837781966184374,36161.17275846003,31795.405449211354,92578.12499999999,98437.49999999999,(-0.05900203436613083-0.09390893578529358j),1.0276634,(0.320413202047348-0.0379926972091198j),-0.3300103,0.732316,1113432,64APSK,2
-0.15023722,6.032581,6.182818,0.899245,0.39668196,-0.04410817474126816,-0.69814515,3.5686975,6.274559,2023.5146,12363.481,97144.59,0.40360293,0.5837762,-0.011672730708955864,10860.14200434363,15856.218073826829,46289.06249999999,14257.812499999998,(0.06845661997795105-0.006231047213077545j),0.9659981,(-0.014169971458613873-0.13112032413482666j),-0.4065652,0.9776794,1156222,64APSK,24
-0.340159,5.2479525,5.5881114,0.87762773,0.39298072,-0.012910796329379082,-0.84092164,3.5027351,6.257686,-930.68494,11720.581,98315.15,0.40867603,0.5726855,-0.02379551283363868,8539.883490886625,11532.783655940311,18749.999999999996,13867.187499999998,(0.060597795993089676-0.02816285938024521j),0.9246643,(-0.06482215225696564-0.023171935230493546j),-0.35877764,0.97833776,1147738,64APSK,20
-0.034705907,7.883306,7.918012,0.88014424,0.46624735,0.5936474800109863,0.025943756,3.0916407,6.2790556,-1952.4103,52868.867,99984.375,0.46811405,0.052074052,0.06220631554272347,46276.66586623049,30511.159970403343,95117.18749999999,99218.74999999999,(0.007544375024735928+0.0587802454829216j),0.9920405,(0.04180605709552765-0.1287885159254074j),-0.006487131,0.17094488,1098619,64APSK,-4
-0.14642325,6.2066813,6.3531046,0.9027121,0.38981745,0.03263668715953827,-0.65335035,2.9103107,6.2539186,-633.3268,17988.215,95060.45,0.3964445,-0.7983964,0.0023364820444747633,24789.055878798023,28984.58159750453,88867.18749999999,92968.74999999999,(-0.08714695274829865-0.001410752534866333j),0.9668468,(-0.11566252261400223+0.13371174037456512j),-0.4089986,0.9255101,1121113,64APSK,6
0.117843136,5.6845074,5.566664,0.9371445,0.38634953,-0.1528259664773941,-0.69061875,3.5478225,6.2747016,875.9931,16337.45,92714.74,0.38114327,0.44785714,0.037574930394785044,24305.502869615953,28907.483230077938,88476.56249999999,90624.99999999999,(0.0550682432949543+0.04205399379134178j),1.0275059,(-0.03841131925582886+0.11077720671892166j),-0.54006803,0.92865413,1121154,64APSK,6
-0.37128508,5.566782,5.938067,0.8813219,0.37594226,0.0607433095574379,-0.55791783,3.0747757,6.281637,1300.8665,16661.963,99876.55,0.3923606,-0.16324335,-0.07472653324435809,24414.310773827332,28884.09734872963,88281.24999999999,90234.37499999999,(-0.02413000911474228-0.0680757686495781j),0.9180609,(-0.03228234499692917-0.10440414398908615j),-0.3687613,0.92589486,1121335,64APSK,6
0.08112015,5.4181623,5.3370423,0.9367057,0.37608057,-0.08795995265245438,-0.60825515,3.0412989,6.26512,-425.96954,11063.846,93707.42,0.37258458,-0.61494577,-0.012587454717280634,8896.58059419849,12690.557881057857,25781.249999999996,13476.562499999998,(-0.07488362491130829-0.012672420591115952j),1.0188541,(-0.07743985205888748+0.03378668054938316j),-0.53712535,0.9781947,1154406,64APSK,22
0.048310496,9.872744,9.824433,0.8893814,0.46924067,0.8089798092842102,0.89331746,3.3487923,6.276554,-1108.346,57773.34,99994.016,0.46663803,0.09800778,-0.0252917362179363,48778.019318011735,29152.803964546547,94726.56249999999,99023.43749999999,(0.012292063795030117-0.02518402226269245j),1.011186,(0.1766815334558487+0.1108887791633606j),0.11101532,0.052624617,1089132,64APSK,-10
0.27992827,5.8704834,5.590555,0.9496826,0.40580952,-0.013000662438571453,-0.6905596,3.326505,6.2746086,-926.35565,12262.056,98406.77,0.39293963,0.57933253,-0.056696574586585335,9776.114315611596,14615.446163673629,38476.56249999999,13867.187499999998,(0.06147412583231926-0.06246022880077362j),1.0665785,(0.07271946966648102+0.15305545926094055j),-0.51895607,0.9777812,1150404,64APSK,20
0.07385277,4.5628476,4.488995,0.9365822,0.37411848,-0.22797246277332306,-0.7777922,3.4113512,6.2724485,-1099.5012,9973.546,81342.81,0.37095097,0.33955646,0.032614455909535274,11400.025127664725,16594.193269916505,50976.56249999999,14257.812499999998,(0.037405867129564285+0.033534660935401917j),1.0171506,(0.040639542043209076-0.10499642044305801j),-0.5667969,0.98102975,1155397,64APSK,24
0.030299716,5.5919166,5.561617,0.93232036,0.37118733,-0.163840189576149,-0.7124243,3.2518096,6.2630334,1360.0562,10415.183,80616.51,0.36989474,-0.20161417,0.11700684237672604,8721.302902937214,12839.754935501629,20312.499999999996,12890.624999999998,(-0.02316471002995968+0.11720164120197296j),1.0070012,(-0.09270043671131134+0.2350846529006958j),-0.5560845,0.9792209,1140229,64APSK,16
0.03329908,5.648404,5.615105,0.93419874,0.3673821,0.04565422981977463,-0.65551186,3.4143276,6.2810836,836.7246,9950.328,99238.695,0.3659764,-0.25152624,0.09949218680892152,8013.857696697548,11595.063999158549,14843.749999999998,13085.937499999998,(-0.04620467126369476+0.08441178500652313j),1.0076969,(-6.134621798992157e-05-0.04139766842126846j),-0.52059495,0.98152983,1171233,64APSK,30
0.011792636,5.192352,5.180559,0.9292759,0.37304887,-0.1211279034614563,-0.7176955,3.1542792,6.272974,-726.9449,10819.279,98230.72,0.3725427,0.31504118,0.02370799485842083,8692.097876274276,12194.466607213713,20117.187499999996,12890.624999999998,(0.036522623151540756+0.024101711809635162j),1.002719,(-0.019107842817902565-0.23361198604106903j),-0.5251932,0.9803165,1158385,64APSK,24
0.12518522,8.447918,8.322733,0.9035479,0.4613518,0.5511407256126404,0.0039582253,3.4419174,6.275902,4663.946,53551.51,99559.02,0.4547503,0.37529615,0.0015768266000111726,46119.61111248465,30417.54347894052,94921.87499999999,99218.74999999999,(0.04389912635087967+0.004457607865333557j),1.0292444,(-0.0388614758849144-0.018696986138820648j),-0.07983732,0.16824569,1101628,64APSK,-4
0.11589478,5.8839235,5.7680287,0.93958074,0.37978017,-0.1324048638343811,-0.7970288,3.1421082,6.279558,-249.071,11331.731,99593.8,0.37474647,-1.4325075,-0.044508069352623365,12109.331278313692,19038.670381217133,63867.18749999999,13476.562499999998,(-0.16698886454105377-0.04612094908952713j),1.027045,(-0.15578772127628326-0.23663076758384705j),-0.57774425,0.9793212,1132047,64APSK,12
0.030710477,7.5285573,7.4978466,0.89140296,0.46097416,0.6121701598167419,0.027600765,3.4156625,6.2776966,2130.3982,53772.88,99749.414,0.4593472,0.4557039,0.05467595761757234,47675.244251944576,30078.269466409387,95312.49999999999,99218.74999999999,(0.04980476200580597+0.04922407865524292j),1.0070964,(-0.191451296210289+0.18876789510250092j),-0.038375854,0.13675678,1100864,64APSK,-4
0.16305369,8.208821,8.045768,0.9050673,0.46809322,0.5681624412536621,-0.027452469,3.3154411,6.2669888,575.91974,58880.1,99981.46,0.45938805,-0.03778553,0.05597078389178861,50096.167967248606,28930.36019950081,95117.18749999999,98632.81249999999,(-0.004820892587304115+0.05806509032845497j),1.0382582,(0.15005771815776825+0.1186717227101326j),-0.057770967,0.056121577,1085211,64APSK,-12
0.052054107,9.613526,9.561472,0.88415736,0.4799206,0.6585133671760559,0.3461821,3.472064,6.274022,-1757.1622,58043.688,99967.49,0.4770531,-0.57687604,0.03772131953118963,50015.14815282667,29006.59400312172,94335.93749999999,99023.43749999999,(-0.06675435602664948+0.0367257185280323j),1.012058,(-0.1104782447218895-0.06536483764648438j),0.07203579,0.04908157,1068495,64APSK,-20
-0.16558395,5.6190195,5.7846036,0.90481913,0.37933218,-0.04826825484633446,-0.6255779,3.5789142,6.2816896,-278.66574,13585.112,93806.97,0.38663298,0.057395507,0.00648843269048955,16257.035592981352,23143.333393313293,76757.81249999999,52148.43749999999,(0.004139911383390427+0.013924352824687958j),0.9625906,(0.09248453378677368-0.030814284458756447j),-0.43665028,0.9688923,1126647,64APSK,10
0.36619452,5.90176,5.5355654,0.968024,0.38846585,-0.09497198462486267,-0.6072905,2.9774678,6.2783856,137.2033,10916.072,91046.3,0.37242872,-0.20666094,-0.12640241906650074,11437.861673595256,16930.391389763376,52929.68749999999,14062.499999999998,(-0.02274634689092636-0.13586993515491486j),1.0879763,(0.15473665297031403+0.1474827229976654j),-0.6268753,0.9782705,1138172,64APSK,14
-0.16309124,5.3358994,5.4989905,0.8928221,0.40744564,0.04516809806227684,-0.8958547,3.3065696,6.251787,705.4241,10660.032,74139.41,0.4151684,0.4814692,-0.014982075559158608,9416.067360463647,13077.901465097702,29882.812499999996,13281.249999999998,(0.05316825211048126-0.014140980318188667j),0.9631432,(0.028162237256765366+0.18113578855991364j),-0.35999703,0.978441,1163390,64APSK,28
-0.49440715,5.9311156,6.425523,0.84442407,0.42349428,0.17580817639827728,-0.9459591,2.9381433,6.2742596,799.1042,20110.35,99017.1,0.44829917,0.78426725,-0.06372878107207934,24381.691146730587,28858.94394721253,87695.31249999999,91406.24999999999,(0.08369529992341995-0.060198403894901276j),0.89239943,(0.058749012649059296+0.11863318085670471j),-0.21646297,0.9277348,1118830,64APSK,6
0.28097323,5.8912363,5.610263,0.955057,0.39332056,-0.09530814737081528,-0.5995765,3.3086753,6.2787685,-26.825315,11973.095,88689.15,0.3808009,-1.5291898,-0.00045771817014216324,10588.538694437477,15781.036515874881,46679.68749999999,12890.624999999998,(-0.18582352995872498-0.0006244857795536518j),1.0668352,(-0.046875834465026855+0.08169616013765335j),-0.5968747,0.9773334,1135747,64APSK,14
-0.22975421,6.879694,7.1094484,0.88453937,0.40750733,0.256224125623703,-0.3298974,3.6920574,6.280537,430.9837,24114.164,99358.21,0.41843033,-0.13498859,0.041266247305507105,30140.606901848336,30816.318757850768,90234.37499999999,95117.18749999999,(0.0021070577204227448+0.03361314907670021j),0.94847214,(-0.13891944289207458+0.2720607817173004j),-0.27361453,0.8558969,1116158,64APSK,4
-0.055009805,6.314683,6.369693,0.9258109,0.3609537,0.04291556403040886,-0.41845942,3.6244297,6.269924,267.87732,9792.566,92288.9,0.36324692,0.7657394,-0.05096613861091267,11876.997766021876,17216.671852867825,54296.87499999999,14453.124999999998,(0.09089168906211853-0.04982449859380722j),0.9874134,(-0.2261243313550949-0.25514063239097595j),-0.50471747,0.9785452,1159322,64APSK,26
-0.050751276,8.453673,8.504425,0.8792584,0.46398997,0.5673083662986755,-0.06696272,3.2371502,6.2804117,8.589809,56396.383,99896.89,0.466709,-0.23663047,0.048274523818055096,48863.51093912248,28612.4703722357,94335.93749999999,98242.18749999999,(-0.027117285877466202+0.04789773002266884j),0.9883821,(-0.0883314236998558+0.032908014953136444j),-0.025280714,0.05924835,1086789,64APSK,-10
0.30196342,6.080969,5.7790055,0.9460324,0.42074513,0.025294160470366478,-0.69564605,2.8702812,6.2789335,-676.7701,10570.332,96835.2,0.40636933,0.751273,-0.005933569313141683,10075.607923342593,15449.387964945554,42382.81249999999,13671.874999999998,(0.10535082221031189-0.008707050234079361j),1.0720038,(-0.07188425958156586+0.15146952867507935j),-0.47862244,0.9801025,1139392,64APSK,16
-0.0777684,8.886926,8.964694,0.8776291,0.46045586,0.7287221550941467,0.46799016,3.348108,6.2780104,151.41435,52190.805,99967.125,0.46459702,-0.02017728,-0.028899923853343445,46777.98412511587,29807.916841092763,94140.62499999999,98828.12499999999,(-0.003199431113898754-0.028090398758649826j),0.98225254,(-0.03994559496641159-0.10165715962648392j),0.048285365,0.18794705,1101658,64APSK,-4
-0.12247615,8.083595,8.206072,0.8741404,0.4561484,0.6016214489936829,0.09515691,3.244997,6.2801867,-596.7484,53167.418,99937.99,0.46262586,0.18164062,-0.056529263490620395,47766.23011744952,29716.110232153445,94335.93749999999,99023.43749999999,(0.01819065771996975-0.05596398934721947j),0.97219276,(-0.09358135610818863-0.0843655914068222j),-0.022291303,0.15546267,1100426,64APSK,-4
0.1277096,9.1015215,8.973812,0.890725,0.48626313,0.7236346006393433,0.42613697,3.1706557,6.2693825,-662.77155,58251.406,99916.32,0.47916582,0.44839278,0.016830109411761746,50599.86050795762,28559.900900353794,94726.56249999999,98632.81249999999,(0.054220229387283325+0.017298370599746704j),1.0298429,(0.051754727959632874+0.12332375347614288j),0.11866355,0.0628841,1080967,64APSK,-14
-0.05825419,5.1974483,5.2557025,0.91673434,0.382458,-0.18549217283725739,-0.7476704,3.3616343,6.2717066,116.13477,10942.25,95446.4,0.38503164,-0.74810004,0.09106467830827149,10588.122028507092,15905.628976962458,46484.37499999999,13085.937499999998,(-0.0838862732052803+0.0889912098646164j),0.98667604,(-0.03931557759642601+0.038648977875709534j),-0.5080271,0.9810545,1167435,64APSK,30
0.053180397,8.370626,8.317446,0.889117,0.47094738,0.7012308835983276,0.29042745,3.1289725,6.278117,2800.6846,57594.207,99921.11,0.46807274,-0.17862326,-0.03197893894839382,50961.92431365066,29039.891577426737,95703.12499999999,99414.06249999999,(-0.02043197676539421-0.029640667140483856j),1.0123205,(-0.1370840072631836-0.03322622552514076j),0.048404455,0.05997562,1065679,64APSK,-20
-0.046423666,5.2608004,5.307224,0.92517656,0.3652613,-0.15293997526168823,-0.757807,3.257372,6.2732086,161.65042,10116.951,83437.516,0.36721873,-0.68574274,0.046425838914632714,10965.934959181142,16963.637258971696,52929.68749999999,12890.624999999998,(-0.07804801315069199+0.04567091539502144j),0.9893675,(0.02989228256046772+0.015316680073738098j),-0.53570616,0.9791201,1136589,64APSK,14
0.2889314,6.3222766,6.033345,0.9562893,0.39281374,0.03040493093430996,-0.60756636,3.0497432,6.276971,-701.1555,9213.815,83275.45,0.37996197,0.21726388,-0.0269885307039987,12465.592717761392,17877.84741735907,57421.87499999999,16406.249999999996,(0.0278412364423275-0.024650665000081062j),1.0687919,(-0.32452163100242615+0.10375989228487015j),-0.53906417,0.98151284,1157603,64APSK,24
0.22455943,5.196677,4.972118,0.9557069,0.37375295,-0.26014184951782227,-0.7098458,3.4045727,6.27931,-255.62335,9983.194,95161.1,0.36421403,-0.6505791,0.0664887256195814,10121.967816643826,15158.985624807246,41601.56249999999,13281.249999999998,(-0.08484865725040436+0.06287560611963272j),1.0530668,(0.06473275274038315+0.07902467995882034j),-0.63648605,0.9813708,1161774,64APSK,26
0.051073354,7.0878325,7.036759,0.93076503,0.38145232,0.05873904004693031,-0.4593475,3.541482,6.2695217,258.0373,21222.129,98898.07,0.37921593,0.36945814,0.1236494934290184,28429.024111403356,30223.822469278926,90624.99999999999,94921.87499999999,(0.04101905599236488+0.11725596338510513j),1.0118295,(0.2601540982723236-0.05895046144723892j),-0.4902531,0.87110287,1116867,64APSK,4
-0.18894373,5.619571,5.808515,0.9057977,0.3700776,-0.1625223010778427,-0.68216777,3.3545973,6.2668147,-129.73714,12731.055,99549.586,0.37821606,-0.31549034,0.07553436805657919,15304.113567024166,22586.852000837243,75585.93749999999,43945.31249999999,(-0.048777684569358826+0.07801836729049683j),0.9574269,(-0.026057198643684387-0.01085592806339264j),-0.48078144,0.9717147,1127368,64APSK,10
0.12805645,8.958878,8.830821,0.89762974,0.4734827,0.6301741003990173,0.318254,3.3319256,6.2622414,-1183.2227,59971.56,99930.58,0.4665533,-0.19434556,-0.004583176097235814,51080.75451531251,29196.28064469711,95117.18749999999,98437.49999999999,(-0.023002799600362778-0.00477373693138361j),1.0299251,(-0.07075119763612747+0.20359957218170166j),0.017933607,0.05597901,1069856,64APSK,-18
-0.022195075,5.550374,5.572569,0.9315934,0.35642126,-0.15927624702453613,-0.41285276,3.410029,6.2758884,-1126.394,10805.886,90265.234,0.35733318,-0.11654466,0.00758519916100155,8663.437876024616,11834.36251663471,19531.249999999996,13281.249999999998,(-0.0243096724152565+0.01783348247408867j),0.99490243,(0.16738568246364594-0.026743179187178612j),-0.55099857,0.9795711,1144029,64APSK,18
-0.14142108,9.79311,9.934531,0.8747537,0.4502966,0.6232439875602722,0.5447645,3.144196,6.269855,83.07979,55677.49,99982.914,0.4576882,-0.3269378,-0.0006711067790604214,48458.87260630917,29298.73336130605,94921.87499999999,98632.81249999999,(-0.03774814307689667+0.00077873095870018j),0.9679611,(-0.020055389031767845-0.039553288370370865j),-0.014009953,0.08689479,1094710,64APSK,-6
0.27171966,6.2748003,6.003081,0.94701284,0.40955013,0.08143582940101624,-0.6044185,3.2258334,6.2814307,-686.87805,11457.394,98039.99,0.3969365,0.7849073,-0.005009088155854421,12942.467222069075,19890.3301812078,67187.49999999999,14453.124999999998,(0.09916889667510986-0.006157536059617996j),1.0645645,(0.1621083766222-0.11540964990854263j),-0.4810078,0.97588634,1133655,64APSK,12
-0.051051956,7.883961,7.9350133,0.9008844,0.42038193,0.334561824798584,-0.034469604,3.381719,6.2597775,807.3036,30014.807,99050.75,0.42286003,0.53054386,-0.0380740754311322,35467.81801010385,31427.35475131904,91796.87499999999,97851.56249999999,(0.057748690247535706-0.036117956042289734j),0.9883137,(0.07516679167747498+0.03715428709983826j),-0.2567526,0.7256546,1113765,64APSK,2
0.15693851,5.69447,5.5375314,0.94731534,0.37335098,-0.1629062294960022,-0.6596441,3.3194942,6.2764215,-846.3374,11164.467,97855.36,0.36666572,0.09841575,-0.01344489409015753,15621.964367648252,22600.858348169015,76171.87499999999,47460.93749999999,(0.011766502633690834-0.013888105750083923j),1.0367973,(0.008721418678760529-0.03438698127865791j),-0.5810008,0.97323406,1127772,64APSK,10
-0.054830495,8.619172,8.674003,0.8855594,0.45082018,0.5270857214927673,0.072029114,3.2520597,6.2671175,-2658.609,55622.605,99920.13,0.45367503,0.16249517,0.015934702654325252,49289.65798140078,28900.10413183475,94726.56249999999,99023.43749999999,(0.017527621239423752+0.015494681894779205j),0.9874542,(0.08328374475240707+0.20418764650821686j),-0.08142543,0.041595493,1075573,64APSK,-16
0.16416451,5.8044195,5.640255,0.9463259,0.37814176,0.002405374078080058,-0.6045654,3.1563077,6.277501,750.9368,9806.517,75920.25,0.3710619,-0.4564497,0.19078733475805482,10050.934730628229,15924.793244730638,46679.68749999999,12890.624999999998,(-0.07308837026357651+0.18647219240665436j),1.0385238,(0.0646449401974678+0.20405560731887817j),-0.5774082,0.98013145,1136838,64APSK,14
0.21047845,7.5688076,7.3583293,0.9348862,0.4191012,0.24934512376785278,-0.26469088,2.9108088,6.2494626,546.32697,28088.682,98594.36,0.4090675,0.07987503,-0.03353823699354784,33405.47833246788,31120.33356060799,91406.24999999999,97070.31249999999,(0.018004000186920166-0.03712843358516693j),1.0496581,(0.07977829873561859-0.012145073153078556j),-0.3672415,0.76234466,1112508,64APSK,2
0.37093428,5.078364,4.7074294,0.9690709,0.38738325,-0.22704608738422394,-0.7265334,3.376467,6.274087,-1460.3949,10463.153,94236.93,0.3711882,0.5835535,-0.03827953162786297,11310.017148604335,17434.987672184805,54882.81249999999,14648.437499999998,(0.06148536130785942-0.04041542485356331j),1.0891644,(-0.10258669406175613-0.10354401171207428j),-0.6504713,0.9799302,1136526,64APSK,14
-0.12849283,8.17184,8.300333,0.8747645,0.45346874,0.6317591667175293,0.16688013,3.2644167,6.2809744,-2306.283,57745.586,99824.766,0.46022686,0.16974628,0.0022895889123613357,49704.28264787014,28716.446974548893,95507.81249999999,98828.12499999999,(0.018583936616778374+0.002337424084544182j),0.97084683,(-0.012517120689153671+0.17990989983081818j),-0.015720606,0.04762136,1080435,64APSK,-14
